"Year","Month","Day_of_month","Hour","YYYYMMDDHHMM_From","YYYYMMDDHHMM_To","WindSpeed_Avg_m_s","WindSpeed_Max_m_s","WindSpeed_gap_filled_percent","WindSpeed_missing_data_percent"
2023,3,30,5,202303300500,202303300559,3.59,5.86,0.00,0.00
2023,3,30,6,202303300600,202303300659,3.40,5.58,0.00,0.00
2023,3,30,7,202303300700,202303300759,3.73,6.61,0.00,0.00
2023,3,30,8,202303300800,202303300859,4.35,8.98,0.00,0.00
2023,3,30,9,202303300900,202303300959,5.22,7.54,0.00,0.00
2023,3,30,10,202303301000,202303301059,6.50,8.82,0.00,0.00
2023,3,30,11,202303301100,202303301159,7.19,9.85,0.00,0.00
2023,3,30,12,202303301200,202303301259,7.19,10.23,0.00,0.00
2023,3,30,13,202303301300,202303301359,6.79,9.11,0.00,0.00
2023,3,30,14,202303301400,202303301459,6.25,9.85,0.00,0.00
2023,3,30,15,202303301500,202303301559,2.98,4.16,0.00,0.00
2023,3,30,16,202303301600,202303301659,3.69,5.33,0.00,0.00
2023,3,30,17,202303301700,202303301759,5.28,9.16,0.00,0.00
2023,3,30,18,202303301800,202303301859,6.08,8.17,0.00,0.00
2023,3,30,19,202303301900,202303301959,3.74,6.28,0.00,0.00
2023,3,30,20,202303302000,202303302059,1.79,3.18,0.00,0.00
2023,3,30,21,202303302100,202303302159,4.67,7.87,0.00,0.00
2023,3,30,22,202303302200,202303302259,5.87,7.73,0.00,0.00
2023,3,30,23,202303302300,202303302359,5.16,7.04,0.00,0.00
2023,3,31,0,202303310000,202303310059,6.46,10.14,0.00,0.00
2023,3,31,1,202303310100,202303310159,4.28,8.66,0.00,0.00
2023,3,31,2,202303310200,202303310259,2.61,4.40,0.00,0.00
2023,3,31,3,202303310300,202303310359,3.08,4.97,0.00,0.00
2023,3,31,4,202303310400,202303310459,2.55,4.81,0.00,0.00
2023,3,31,5,202303310500,202303310559,3.95,6.14,0.00,0.00
2023,3,31,6,202303310600,202303310659,5.49,10.13,0.00,0.00
2023,3,31,7,202303310700,202303310759,5.94,9.15,0.00,0.00
2023,3,31,8,202303310800,202303310859,7.94,11.77,0.00,0.00
2023,3,31,9,202303310900,202303310959,8.94,14.65,0.00,0.00
2023,3,31,10,202303311000,202303311059,10.15,13.81,0.00,0.00
2023,3,31,11,202303311100,202303311159,9.48,18.54,0.00,0.00
2023,3,31,12,202303311200,202303311259,10.35,15.51,0.00,0.00
2023,3,31,13,202303311300,202303311359,9.91,15.47,0.00,0.00
2023,3,31,14,202303311400,202303311459,8.65,12.69,0.00,0.00
2023,3,31,15,202303311500,202303311559,7.82,11.19,0.00,0.00
2023,3,31,16,202303311600,202303311659,9.52,12.87,0.00,0.00
2023,3,31,17,202303311700,202303311759,7.60,12.13,0.00,0.00
2023,3,31,18,202303311800,202303311859,8.24,11.25,0.00,0.00
2023,3,31,19,202303311900,202303311959,9.22,12.66,0.00,0.00
2023,3,31,20,202303312000,202303312059,7.67,11.96,0.00,0.00
2023,3,31,21,202303312100,202303312159,7.61,10.80,0.00,0.00
2023,3,31,22,202303312200,202303312259,7.76,10.78,0.00,0.00
2023,3,31,23,202303312300,202303312359,7.52,10.37,0.00,0.00
2023,4,1,0,202304010000,202304010059,7.37,10.97,0.00,0.00
2023,4,1,1,202304010100,202304010159,9.07,12.24,0.00,0.00
2023,4,1,2,202304010200,202304010259,8.83,14.07,0.00,0.00
2023,4,1,3,202304010300,202304010359,7.65,11.83,0.00,0.00
2023,4,1,4,202304010400,202304010459,9.13,12.05,0.00,0.00
2023,4,1,5,202304010500,202304010559,9.58,11.65,0.00,0.00
2023,4,1,6,202304010600,202304010659,9.36,13.23,0.00,0.00
2023,4,1,7,202304010700,202304010759,9.72,13.02,0.00,0.00
2023,4,1,8,202304010800,202304010859,9.81,13.29,0.00,0.00
2023,4,1,9,202304010900,202304010959,9.32,12.48,0.00,0.00
2023,4,1,10,202304011000,202304011059,9.63,12.86,0.00,0.00
2023,4,1,11,202304011100,202304011159,8.69,12.27,0.00,0.00
2023,4,1,12,202304011200,202304011259,7.07,10.25,0.00,0.00
2023,4,1,13,202304011300,202304011359,6.88,12.12,0.00,0.00
2023,4,1,14,202304011400,202304011459,5.94,10.26,0.00,0.00
2023,4,1,15,202304011500,202304011559,6.91,10.07,0.00,0.00
2023,4,1,16,202304011600,202304011659,5.16,7.03,0.00,0.00
2023,4,1,17,202304011700,202304011759,5.06,7.05,0.00,0.00
2023,4,1,18,202304011800,202304011859,4.92,6.23,0.00,0.00
2023,4,1,19,202304011900,202304011959,4.56,6.98,0.00,0.00
2023,4,1,20,202304012000,202304012059,5.27,7.20,0.00,0.00
2023,4,1,21,202304012100,202304012159,5.64,8.81,0.00,0.00
2023,4,1,22,202304012200,202304012259,5.45,8.33,0.00,0.00
2023,4,1,23,202304012300,202304012359,5.21,7.15,0.00,0.00
2023,4,2,0,202304020000,202304020059,4.59,7.16,0.00,0.00
2023,4,2,1,202304020100,202304020159,6.41,8.31,0.00,0.00
2023,4,2,2,202304020200,202304020259,6.02,8.36,0.00,0.00
2023,4,2,3,202304020300,202304020359,4.65,6.74,0.00,0.00
2023,4,2,4,202304020400,202304020459,4.86,6.73,0.00,0.00
2023,4,2,5,202304020500,202304020559,4.38,7.16,0.00,0.00
2023,4,2,6,202304020600,202304020659,3.38,4.70,0.00,0.00
2023,4,2,7,202304020700,202304020759,3.58,5.77,0.00,0.00
2023,4,2,8,202304020800,202304020859,5.32,7.70,0.00,0.00
2023,4,2,9,202304020900,202304020959,4.46,6.32,0.00,0.00
2023,4,2,10,202304021000,202304021059,3.96,5.65,0.00,0.00
2023,4,2,11,202304021100,202304021159,4.52,6.38,0.00,0.00
2023,4,2,12,202304021200,202304021259,4.43,5.83,0.00,0.00
2023,4,2,13,202304021300,202304021359,4.26,6.14,0.00,0.00
2023,4,2,14,202304021400,202304021459,3.91,5.26,0.00,0.00
2023,4,2,15,202304021500,202304021559,4.62,6.30,0.00,0.00
2023,4,2,16,202304021600,202304021659,1.67,3.22,0.00,0.00
2023,4,2,17,202304021700,202304021759,2.33,3.51,0.00,0.00
2023,4,2,18,202304021800,202304021859,1.45,2.59,0.00,0.00
2023,4,2,19,202304021900,202304021959,1.52,3.35,0.00,0.00
2023,4,2,20,202304022000,202304022059,3.35,4.64,0.00,0.00
2023,4,2,21,202304022100,202304022159,3.24,4.44,0.00,0.00
2023,4,2,22,202304022200,202304022259,3.21,4.66,0.00,0.00
2023,4,2,23,202304022300,202304022359,3.10,4.64,0.00,0.00
2023,4,3,0,202304030000,202304030059,3.06,4.39,0.00,0.00
2023,4,3,1,202304030100,202304030159,3.19,4.24,0.00,0.00
2023,4,3,2,202304030200,202304030259,3.35,4.61,0.00,0.00
2023,4,3,3,202304030300,202304030359,3.54,4.13,0.00,0.00
2023,4,3,4,202304030400,202304030459,3.24,4.88,0.00,0.00
2023,4,3,5,202304030500,202304030559,3.85,5.05,0.00,0.00
2023,4,3,6,202304030600,202304030659,3.60,4.49,0.00,0.00
2023,4,3,7,202304030700,202304030759,3.65,5.56,0.00,0.00
2023,4,3,8,202304030800,202304030859,6.09,8.85,0.00,0.00
2023,4,3,9,202304030900,202304030959,5.59,8.70,0.00,0.00
2023,4,3,10,202304031000,202304031059,5.35,8.72,0.00,0.00
2023,4,3,11,202304031100,202304031159,5.13,7.80,0.00,0.00
2023,4,3,12,202304031200,202304031259,4.27,6.45,0.00,0.00
2023,4,3,13,202304031300,202304031359,4.35,6.27,0.00,0.00
2023,4,3,14,202304031400,202304031459,5.09,7.10,0.00,0.00
2023,4,3,15,202304031500,202304031559,4.62,6.56,0.00,0.00
2023,4,3,16,202304031600,202304031659,4.94,7.51,0.00,0.00
2023,4,3,17,202304031700,202304031759,3.93,6.06,0.00,0.00
2023,4,3,18,202304031800,202304031859,3.94,6.10,0.00,0.00
2023,4,3,19,202304031900,202304031959,4.01,4.97,0.00,0.00
2023,4,3,20,202304032000,202304032059,4.37,5.52,0.00,0.00
2023,4,3,21,202304032100,202304032159,4.44,5.74,0.00,0.00
2023,4,3,22,202304032200,202304032259,3.97,5.30,0.00,0.00
2023,4,3,23,202304032300,202304032359,2.55,3.34,0.00,0.00
2023,4,4,0,202304040000,202304040059,3.00,4.47,0.00,0.00
2023,4,4,1,202304040100,202304040159,4.38,6.63,0.00,0.00
2023,4,4,2,202304040200,202304040259,4.91,7.43,0.00,0.00
2023,4,4,3,202304040300,202304040359,4.23,6.00,0.00,0.00
2023,4,4,4,202304040400,202304040459,3.82,4.91,0.00,0.00
2023,4,4,5,202304040500,202304040559,3.96,5.46,0.00,0.00
2023,4,4,6,202304040600,202304040659,2.89,3.66,0.00,0.00
2023,4,4,7,202304040700,202304040759,3.77,4.73,0.00,0.00
2023,4,4,8,202304040800,202304040859,3.60,4.90,0.00,0.00
2023,4,4,9,202304040900,202304040959,3.34,5.31,0.00,0.00
2023,4,4,10,202304041000,202304041059,4.29,6.33,0.00,0.00
2023,4,4,11,202304041100,202304041159,5.30,7.05,0.00,0.00
2023,4,4,12,202304041200,202304041259,5.76,7.41,0.00,0.00
2023,4,4,13,202304041300,202304041359,6.87,9.07,0.00,0.00
2023,4,4,14,202304041400,202304041459,7.55,10.31,0.00,0.00
2023,4,4,15,202304041500,202304041559,7.71,9.67,0.00,0.00
2023,4,4,16,202304041600,202304041659,6.88,9.36,0.00,0.00
2023,4,4,17,202304041700,202304041759,5.37,7.83,0.00,0.00
2023,4,4,18,202304041800,202304041859,2.94,4.62,0.00,0.00
2023,4,4,19,202304041900,202304041959,2.81,4.86,0.00,0.00
2023,4,4,20,202304042000,202304042059,5.53,7.25,0.00,0.00
2023,4,4,21,202304042100,202304042159,4.29,5.96,0.00,0.00
2023,4,4,22,202304042200,202304042259,3.10,4.75,0.00,0.00
2023,4,4,23,202304042300,202304042359,3.78,5.79,0.00,0.00
2023,4,5,0,202304050000,202304050059,2.43,4.13,0.00,0.00
2023,4,5,1,202304050100,202304050159,3.27,5.18,0.00,0.00
2023,4,5,2,202304050200,202304050259,1.74,3.78,0.00,0.00
2023,4,5,3,202304050300,202304050359,1.53,2.70,0.00,0.00
2023,4,5,4,202304050400,202304050459,1.35,2.02,0.00,0.00
2023,4,5,5,202304050500,202304050559,1.14,2.16,0.00,0.00
2023,4,5,6,202304050600,202304050659,1.52,2.78,0.00,0.00
2023,4,5,7,202304050700,202304050759,2.47,3.15,0.00,0.00
2023,4,5,8,202304050800,202304050859,2.99,3.90,0.00,0.00
2023,4,5,9,202304050900,202304050959,3.40,4.53,0.00,0.00
2023,4,5,10,202304051000,202304051059,4.04,5.83,0.00,0.00
2023,4,5,11,202304051100,202304051159,3.56,4.84,0.00,0.00
2023,4,5,12,202304051200,202304051259,3.13,5.46,0.00,0.00
2023,4,5,13,202304051300,202304051359,3.15,5.15,0.00,0.00
2023,4,5,14,202304051400,202304051459,3.08,4.55,0.00,0.00
2023,4,5,15,202304051500,202304051559,2.62,5.55,0.00,0.00
2023,4,5,16,202304051600,202304051659,2.24,3.36,0.00,0.00
2023,4,5,17,202304051700,202304051759,3.48,4.29,0.00,0.00
2023,4,5,18,202304051800,202304051859,1.83,3.40,0.00,0.00
2023,4,5,19,202304051900,202304051959,1.56,2.47,0.00,0.00
2023,4,5,20,202304052000,202304052059,3.12,4.66,0.00,0.00
2023,4,5,21,202304052100,202304052159,4.32,6.07,0.00,0.00
2023,4,5,22,202304052200,202304052259,2.94,3.86,0.00,0.00
2023,4,5,23,202304052300,202304052359,3.73,5.16,0.00,0.00
2023,4,6,0,202304060000,202304060059,3.11,4.75,0.00,0.00
2023,4,6,1,202304060100,202304060159,2.44,4.00,0.00,0.00
2023,4,6,2,202304060200,202304060259,2.67,4.28,0.00,0.00
2023,4,6,3,202304060300,202304060359,2.01,3.71,0.00,0.00
2023,4,6,4,202304060400,202304060459,1.34,2.70,0.00,0.00
2023,4,6,5,202304060500,202304060559,3.39,4.37,0.00,0.00
2023,4,6,6,202304060600,202304060659,2.13,3.95,0.00,0.00
2023,4,6,7,202304060700,202304060759,1.10,2.30,0.00,0.00
2023,4,6,8,202304060800,202304060859,1.42,2.32,0.00,0.00
2023,4,6,9,202304060900,202304060959,2.78,4.28,0.00,0.00
2023,4,6,10,202304061000,202304061059,3.72,5.03,0.00,0.00
2023,4,6,11,202304061100,202304061159,3.70,5.56,0.00,0.00
2023,4,6,12,202304061200,202304061259,3.50,5.36,0.00,0.00
2023,4,6,13,202304061300,202304061359,2.85,5.13,0.00,0.00
2023,4,6,14,202304061400,202304061459,3.11,4.85,0.00,0.00
2023,4,6,15,202304061500,202304061559,3.44,5.60,0.00,0.00
2023,4,6,16,202304061600,202304061659,3.52,7.37,0.00,0.00
2023,4,6,17,202304061700,202304061759,2.93,6.49,0.00,0.00
2023,4,6,18,202304061800,202304061859,2.76,3.95,0.00,0.00
2023,4,6,19,202304061900,202304061959,1.59,4.31,0.00,0.00
2023,4,6,20,202304062000,202304062059,2.22,3.45,0.00,0.00
2023,4,6,21,202304062100,202304062159,2.31,4.16,0.00,0.00
2023,4,6,22,202304062200,202304062259,4.49,6.33,0.00,0.00
2023,4,6,23,202304062300,202304062359,3.75,5.70,0.00,0.00
2023,4,7,0,202304070000,202304070059,3.09,4.47,0.00,0.00
2023,4,7,1,202304070100,202304070159,3.18,3.93,0.00,0.00
2023,4,7,2,202304070200,202304070259,2.72,3.77,0.00,0.00
2023,4,7,3,202304070300,202304070359,3.15,4.34,0.00,0.00
2023,4,7,4,202304070400,202304070459,3.11,5.33,0.00,0.00
2023,4,7,5,202304070500,202304070559,1.92,2.96,0.00,0.00
2023,4,7,6,202304070600,202304070659,2.40,5.29,0.00,0.00
2023,4,7,7,202304070700,202304070759,3.22,3.99,0.00,0.00
2023,4,7,8,202304070800,202304070859,4.11,5.47,0.00,0.00
2023,4,7,9,202304070900,202304070959,3.93,5.90,0.00,0.00
2023,4,7,10,202304071000,202304071059,4.02,5.82,0.00,0.00
2023,4,7,11,202304071100,202304071159,3.72,4.71,0.00,0.00
2023,4,7,12,202304071200,202304071259,3.58,4.94,0.00,0.00
2023,4,7,13,202304071300,202304071359,3.77,4.88,0.00,0.00
2023,4,7,14,202304071400,202304071459,3.00,4.56,0.00,0.00
2023,4,7,15,202304071500,202304071559,2.70,3.85,0.00,0.00
2023,4,7,16,202304071600,202304071659,2.24,3.29,0.00,0.00
2023,4,7,17,202304071700,202304071759,2.88,3.88,0.00,0.00
2023,4,7,18,202304071800,202304071859,1.58,2.89,0.00,0.00
2023,4,7,19,202304071900,202304071959,0.56,1.35,0.00,0.00
2023,4,7,20,202304072000,202304072059,0.48,0.48,0.00,0.00
2023,4,7,21,202304072100,202304072159,0.54,1.35,0.00,0.00
2023,4,7,22,202304072200,202304072259,0.66,1.70,0.00,0.00
2023,4,7,23,202304072300,202304072359,0.56,1.49,0.00,0.00
2023,4,8,0,202304080000,202304080059,0.55,1.21,0.00,0.00
2023,4,8,1,202304080100,202304080159,0.95,2.04,0.00,0.00
2023,4,8,2,202304080200,202304080259,0.71,1.95,0.00,0.00
2023,4,8,3,202304080300,202304080359,0.57,1.18,0.00,0.00
2023,4,8,4,202304080400,202304080459,0.48,0.48,0.00,0.00
2023,4,8,5,202304080500,202304080559,0.80,2.15,0.00,0.00
2023,4,8,6,202304080600,202304080659,1.12,2.42,0.00,0.00
2023,4,8,7,202304080700,202304080759,0.58,1.18,0.00,0.00
2023,4,8,8,202304080800,202304080859,0.97,2.20,0.00,0.00
2023,4,8,9,202304080900,202304080959,1.83,3.32,0.00,0.00
2023,4,8,10,202304081000,202304081059,2.26,3.46,0.00,0.00
2023,4,8,11,202304081100,202304081159,2.12,3.51,0.00,0.00
2023,4,8,12,202304081200,202304081259,2.13,3.97,0.00,0.00
2023,4,8,13,202304081300,202304081359,3.67,5.44,0.00,0.00
2023,4,8,14,202304081400,202304081459,3.41,4.72,0.00,0.00
2023,4,8,15,202304081500,202304081559,1.93,3.33,0.00,0.00
2023,4,8,16,202304081600,202304081659,1.86,2.64,0.00,0.00
2023,4,8,17,202304081700,202304081759,1.99,2.79,0.00,0.00
2023,4,8,18,202304081800,202304081859,2.54,3.77,0.00,0.00
2023,4,8,19,202304081900,202304081959,2.16,3.70,0.00,0.00
2023,4,8,20,202304082000,202304082059,2.55,4.14,0.00,0.00
2023,4,8,21,202304082100,202304082159,3.37,4.51,0.00,0.00
2023,4,8,22,202304082200,202304082259,3.34,5.33,0.00,0.00
2023,4,8,23,202304082300,202304082359,4.42,5.81,0.00,0.00
2023,4,9,0,202304090000,202304090059,4.19,5.54,0.00,0.00
2023,4,9,1,202304090100,202304090159,2.72,4.64,0.00,0.00
2023,4,9,2,202304090200,202304090259,4.28,6.12,0.00,0.00
2023,4,9,3,202304090300,202304090359,6.14,7.12,0.00,0.00
2023,4,9,4,202304090400,202304090459,6.47,7.25,0.00,0.00
2023,4,9,5,202304090500,202304090559,5.68,6.76,0.00,0.00
2023,4,9,6,202304090600,202304090659,5.41,8.12,0.00,0.00
2023,4,9,7,202304090700,202304090759,3.31,6.31,0.00,0.00
2023,4,9,8,202304090800,202304090859,3.11,5.94,0.00,0.00
2023,4,9,9,202304090900,202304090959,3.57,6.84,0.00,0.00
2023,4,9,10,202304091000,202304091059,2.92,5.00,0.00,0.00
2023,4,9,11,202304091100,202304091159,2.92,6.04,0.00,0.00
2023,4,9,12,202304091200,202304091259,3.05,4.98,0.00,0.00
2023,4,9,13,202304091300,202304091359,2.38,4.92,0.00,0.00
2023,4,9,14,202304091400,202304091459,3.14,4.91,0.00,0.00
2023,4,9,15,202304091500,202304091559,2.94,4.71,0.00,0.00
2023,4,9,16,202304091600,202304091659,2.79,5.04,0.00,0.00
2023,4,9,17,202304091700,202304091759,5.06,7.42,0.00,0.00
2023,4,9,18,202304091800,202304091859,5.74,7.35,0.00,0.00
2023,4,9,19,202304091900,202304091959,5.17,6.88,0.00,0.00
2023,4,9,20,202304092000,202304092059,5.89,7.41,0.00,0.00
2023,4,9,21,202304092100,202304092159,6.55,8.55,0.00,0.00
2023,4,9,22,202304092200,202304092259,7.18,9.34,0.00,0.00
2023,4,9,23,202304092300,202304092359,6.60,8.38,0.00,0.00
2023,4,10,0,202304100000,202304100059,6.53,8.01,0.00,0.00
2023,4,10,1,202304100100,202304100159,4.57,7.88,0.00,0.00
2023,4,10,2,202304100200,202304100259,4.67,6.70,0.00,0.00
2023,4,10,3,202304100300,202304100359,4.19,6.14,0.00,0.00
2023,4,10,4,202304100400,202304100459,1.94,4.41,0.00,0.00
2023,4,10,5,202304100500,202304100559,1.23,2.41,0.00,0.00
2023,4,10,6,202304100600,202304100659,1.02,1.88,0.00,0.00
2023,4,10,7,202304100700,202304100759,1.40,1.93,0.00,0.00
2023,4,10,8,202304100800,202304100859,1.46,2.11,0.00,0.00
2023,4,10,9,202304100900,202304100959,1.82,2.73,0.00,0.00
2023,4,10,10,202304101000,202304101059,2.08,3.46,0.00,0.00
2023,4,10,11,202304101100,202304101159,2.81,4.18,0.00,0.00
2023,4,10,12,202304101200,202304101259,3.15,4.60,0.00,0.00
2023,4,10,13,202304101300,202304101359,4.31,6.00,0.00,0.00
2023,4,10,14,202304101400,202304101459,5.00,6.78,0.00,0.00
2023,4,10,15,202304101500,202304101559,4.85,7.77,0.00,0.00
2023,4,10,16,202304101600,202304101659,4.94,6.28,0.00,0.00
2023,4,10,17,202304101700,202304101759,5.02,7.07,0.00,0.00
2023,4,10,18,202304101800,202304101859,5.44,8.08,0.00,0.00
2023,4,10,19,202304101900,202304101959,5.84,8.29,0.00,0.00
2023,4,10,20,202304102000,202304102059,4.96,7.69,0.00,0.00
2023,4,10,21,202304102100,202304102159,5.45,8.61,0.00,0.00
2023,4,10,22,202304102200,202304102259,6.10,10.72,0.00,0.00
2023,4,10,23,202304102300,202304102359,6.99,9.24,0.00,0.00
2023,4,11,0,202304110000,202304110059,9.36,13.41,0.00,0.00
2023,4,11,1,202304110100,202304110159,8.44,11.35,0.00,0.00
2023,4,11,2,202304110200,202304110259,7.73,10.51,0.00,0.00
2023,4,11,3,202304110300,202304110359,6.74,9.06,0.00,0.00
2023,4,11,4,202304110400,202304110459,6.42,8.47,0.00,0.00
2023,4,11,5,202304110500,202304110559,3.24,6.82,0.00,0.00
2023,4,11,6,202304110600,202304110659,2.16,3.42,0.00,0.00
2023,4,11,7,202304110700,202304110759,2.07,2.87,0.00,0.00
2023,4,11,8,202304110800,202304110859,2.73,4.36,0.00,0.00
2023,4,11,9,202304110900,202304110959,5.09,7.88,0.00,0.00
2023,4,11,10,202304111000,202304111059,6.06,8.48,0.00,0.00
2023,4,11,11,202304111100,202304111159,6.22,8.50,0.00,0.00
2023,4,11,12,202304111200,202304111259,6.00,8.50,0.00,0.00
2023,4,11,13,202304111300,202304111359,6.20,8.39,0.00,0.00
2023,4,11,14,202304111400,202304111459,5.59,7.56,0.00,0.00
2023,4,11,15,202304111500,202304111559,4.62,6.43,0.00,0.00
2023,4,11,16,202304111600,202304111659,4.13,5.14,0.00,0.00
2023,4,11,17,202304111700,202304111759,4.09,5.91,0.00,0.00
2023,4,11,18,202304111800,202304111859,3.21,4.29,0.00,0.00
2023,4,11,19,202304111900,202304111959,2.64,3.66,0.00,0.00
2023,4,11,20,202304112000,202304112059,2.60,4.22,0.00,0.00
2023,4,11,21,202304112100,202304112159,3.82,5.04,0.00,0.00
2023,4,11,22,202304112200,202304112259,3.41,4.71,0.00,0.00
2023,4,11,23,202304112300,202304112359,3.03,4.65,0.00,0.00
2023,4,12,0,202304120000,202304120059,3.53,5.04,0.00,0.00
2023,4,12,1,202304120100,202304120159,4.55,6.16,0.00,0.00
2023,4,12,2,202304120200,202304120259,3.67,5.27,0.00,0.00
2023,4,12,3,202304120300,202304120359,3.24,4.50,0.00,0.00
2023,4,12,4,202304120400,202304120459,3.30,5.47,0.00,0.00
2023,4,12,5,202304120500,202304120559,4.52,7.19,0.00,0.00
2023,4,12,6,202304120600,202304120659,4.04,6.55,0.00,0.00
2023,4,12,7,202304120700,202304120759,5.79,10.48,0.00,0.00
2023,4,12,8,202304120800,202304120859,7.81,11.54,0.00,0.00
2023,4,12,9,202304120900,202304120959,7.05,10.01,0.00,0.00
2023,4,12,10,202304121000,202304121059,6.59,10.84,0.00,0.00
2023,4,12,11,202304121100,202304121159,8.18,11.63,0.00,0.00
2023,4,12,12,202304121200,202304121259,8.87,13.85,0.00,0.00
2023,4,12,13,202304121300,202304121359,9.09,12.06,0.00,0.00
2023,4,12,14,202304121400,202304121459,9.15,13.30,0.00,0.00
2023,4,12,15,202304121500,202304121559,2.90,8.68,0.00,0.00
2023,4,12,16,202304121600,202304121659,3.77,6.08,0.00,0.00
2023,4,12,17,202304121700,202304121759,4.91,7.02,0.00,0.00
2023,4,12,18,202304121800,202304121859,3.84,5.83,0.00,0.00
2023,4,12,19,202304121900,202304121959,4.85,6.86,0.00,0.00
2023,4,12,20,202304122000,202304122059,3.79,7.43,0.00,0.00
2023,4,12,21,202304122100,202304122159,4.50,7.78,0.00,0.00
2023,4,12,22,202304122200,202304122259,6.84,8.64,0.00,0.00
2023,4,12,23,202304122300,202304122359,7.99,10.56,0.00,0.00
2023,4,13,0,202304130000,202304130059,8.26,10.39,0.00,0.00
2023,4,13,1,202304130100,202304130159,7.42,9.34,0.00,0.00
2023,4,13,2,202304130200,202304130259,7.31,10.03,0.00,0.00
2023,4,13,3,202304130300,202304130359,6.61,9.31,0.00,0.00
2023,4,13,4,202304130400,202304130459,7.53,9.20,0.00,0.00
2023,4,13,5,202304130500,202304130559,7.12,9.46,0.00,0.00
2023,4,13,6,202304130600,202304130659,6.99,9.28,0.00,0.00
2023,4,13,7,202304130700,202304130759,6.81,9.21,0.00,0.00
2023,4,13,8,202304130800,202304130859,6.09,9.70,0.00,0.00
2023,4,13,9,202304130900,202304130959,6.80,9.11,0.00,0.00
2023,4,13,10,202304131000,202304131059,5.89,8.12,0.00,0.00
2023,4,13,11,202304131100,202304131159,5.70,7.86,0.00,0.00
2023,4,13,12,202304131200,202304131259,3.30,7.39,0.00,0.00
2023,4,13,13,202304131300,202304131359,4.76,6.17,0.00,0.00
2023,4,13,14,202304131400,202304131459,2.47,4.05,0.00,0.00
2023,4,13,15,202304131500,202304131559,2.18,3.18,0.00,0.00
2023,4,13,16,202304131600,202304131659,1.69,2.80,0.00,0.00
2023,4,13,17,202304131700,202304131759,2.79,3.83,0.00,0.00
2023,4,13,18,202304131800,202304131859,4.22,5.38,0.00,0.00
2023,4,13,19,202304131900,202304131959,4.93,6.23,0.00,0.00
2023,4,13,20,202304132000,202304132059,3.11,4.92,0.00,0.00
2023,4,13,21,202304132100,202304132159,2.03,3.15,0.00,0.00
2023,4,13,22,202304132200,202304132259,3.10,3.76,0.00,0.00
2023,4,13,23,202304132300,202304132359,2.06,4.05,0.00,0.00
2023,4,14,0,202304140000,202304140059,1.75,3.34,0.00,0.00
2023,4,14,1,202304140100,202304140159,1.20,3.53,0.00,0.00
2023,4,14,2,202304140200,202304140259,2.93,4.23,0.00,0.00
2023,4,14,3,202304140300,202304140359,1.80,2.89,0.00,0.00
2023,4,14,4,202304140400,202304140459,2.38,3.79,0.00,0.00
2023,4,14,5,202304140500,202304140559,2.17,3.34,0.00,0.00
